[00:00.000 --> 00:03.800]  All right Adam before we get into the show proper I'm going to send you right now
[27:52.600 --> 27:56.760]  How software makes it so much easier even though there's literally exponentially
[27:59.640 --> 28:04.680]  Proud, you know thousands to hundreds of thousands of times more content out there
[28:04.680 --> 28:07.400]  Always available for us
[28:08.520 --> 28:13.400]  Then then and there used to be with just the three channel the foot, you know 14 channels
[28:14.680 --> 28:17.080]  The software is what made has made it available
[28:18.280 --> 28:20.680]  Has made it so that we could filter and find
[28:21.560 --> 28:26.680]  The equivalent of those three channels of stuff that we really want to watch at any given time at least that's
[28:27.240 --> 28:29.560]  The that's the theory right and it's
[28:29.560 --> 28:35.880]  It just can get confusing like I've been listening and I listened to some podcasts this week where people were talking about Apple TV and
[28:37.000 --> 28:40.200]  Like Jason Snell was saying that you know for years now
[28:40.200 --> 28:43.720]  Or at least the last few years he'd spent more his family spent more their time
[28:44.360 --> 28:48.280]  When they watch Netflix doing it through the t-vote and doing it through Apple TV and
[28:49.160 --> 28:54.920]  Like Netflix is the perfect example because Netflix really is everywhere. It's on any device that will take them
[28:54.920 --> 28:59.880]  And so I had a I first saw it on a Wii
[29:00.840 --> 29:02.840]  Yeah, I didn't even have a streaming
[29:03.400 --> 29:09.560]  I think Roku was maybe the first streaming box that got Netflix, but there you could you could get the disk for
[29:10.200 --> 29:12.200]  For the Wii and
[29:12.280 --> 29:17.960]  Launch that app from the disk and it would let you browse the Netflix streaming content and it was like it was miraculous
[29:19.000 --> 29:22.760]  It was even kind of better than the other like the Netflix
[29:22.760 --> 29:24.760]  Experience in the browser
[29:26.760 --> 29:30.040]  It's it's a but it's like there's so there's so many ways to do it
[29:30.040 --> 29:34.520]  You know I mean like you so you could use your t-vote. You could use your Wii. You could use your PlayStation
[29:35.240 --> 29:39.000]  I guess there's one for Xbox. I don't know. I don't have an Xbox, but sure
[29:41.560 --> 29:47.960]  Some of your TVs like we were just saying some of your TVs have Netflix built right in so you don't even need to have a box connected
[29:47.960 --> 29:53.960]  Or you could use your Apple TV or you could use the app on your phone or whatever and just
[29:54.760 --> 29:57.560]  You know airplane over to your Apple TV or something like that
[29:57.960 --> 30:04.280]  Mm-hmm, and it's all essentially just code. It's just right code that will do that's whose only purpose is to deliver you
[30:05.160 --> 30:13.240]  All that media that Netflix has available right but what I can see is I can kind of and that this is to me is gets to the heart of what
[30:13.240 --> 30:20.040]  I I feel like people miss I can kind of see how this new Apple TV could be the only thing on your TV
[30:21.480 --> 30:26.920]  Absolutely, that's what I would that's what I would like. I mean as soon as it can get me every single piece of TV content
[30:26.920 --> 30:31.080]  I could conceivably need. I do not want to switch to input too
[30:34.600 --> 30:36.600]  I
[30:36.600 --> 30:41.960]  And really like I used to think that Apple was gonna make a TV. I would agree with
[30:41.960 --> 30:44.280]  With Apple's assessment
[30:45.160 --> 30:47.160]  Like maybe a year or two ago
[30:47.880 --> 30:51.160]  I don't think it makes sense for them to do it anymore because
[30:52.440 --> 30:58.280]  They're able to iterate on this this box so much faster than people want to buy a new screen. I
[30:59.160 --> 31:01.160]  That's personally
[31:01.160 --> 31:05.560]  And I think you know and we've talked I've I think this is probably like that
[31:05.560 --> 31:12.840]  That knows you the most evergreen topic in the history of talking about Apple stuff because it's I mean
[31:12.840 --> 31:19.160]  We've been talking about this forever. I mean Dan Benjamin and I used to talk about this. I mean, and I was that was like 20 years ago, right?
[31:20.200 --> 31:22.200]  It was a long time ago
[31:23.000 --> 31:27.880]  And it you know like my old my old thinking will of course they'll do it is you know
[31:27.880 --> 31:35.880]  Why sell a hundred dollar box for a $2,000 TV instead of selling a $2,000 TV or for Apple at
[31:36.280 --> 31:37.880]  $3,000 TV
[31:37.880 --> 31:45.080]  And in the years since that basic thinking the average cost of a big flat screen modern TV is dropped away
[31:45.080 --> 31:48.760]  Well, you know, they're not $2,000 anymore. I mean you can buy one for two thousand
[31:48.760 --> 31:51.800]  But most people don't most people get them for just a couple hundred bucks
[31:51.800 --> 31:57.720]  So there's not that much more money there and maybe at some point they get to an equilibrium where the cost of the screen comes down
[31:57.720 --> 31:59.000]  So low
[31:59.000 --> 32:02.840]  Maybe to the to the point where it's the same cost as an iPhone and then the rest of it
[32:03.000 --> 32:08.280]  The cost is subsidized by all the media that you're going to buy right through it anyway
[32:08.520 --> 32:13.480]  Right and the other thing that in the makes me and I'm I linked to it and I'm optimistic because I'd still
[32:13.480 --> 32:17.240]  I'd like to kind of see it and I would like to buy it. It wouldn't matter what it cost
[32:17.240 --> 32:19.240]  I would like to buy the Apple branded TV
[32:22.120 --> 32:24.120]  I don't think that they'll make it though because
[32:24.120 --> 32:29.720]  I I feel like they would still have to make the box and keep it up to date because
[32:30.280 --> 32:33.560]  So many people have a TV that they don't want to pay to replace
[32:33.960 --> 32:36.760]  Yeah, because it's you know, they've just bought it in the last few years
[32:36.840 --> 32:40.840]  It's you know good enough and as much as the people like us who
[32:41.480 --> 32:45.160]  Obsessed about this and would just go if somebody said here's the Apple TV
[32:45.240 --> 32:47.640]  We're not going to even tell you the specs on it. Do you want to buy it or not?
[32:47.640 --> 32:49.640]  I of course I would just buy it
[32:49.640 --> 32:56.040]  Right, but we're not normal normal people and and it gets lost because people normal people do upgrade their phones a lot
[32:56.440 --> 33:02.840]  It's just the way that it is phones take a beating. They they you know a lot of totally normal non nerd people
[33:03.400 --> 33:08.120]  Upgrade their phone every two years and it every three years the the numbers even bigger
[33:08.760 --> 33:12.360]  Um people aren't like that with things like TVs and you know
[33:12.360 --> 33:18.440]  We might do it just because it's Apple but normal people wouldn't so it wouldn't wouldn't make sense to say the only way to get the current
[33:18.440 --> 33:22.600]  Apple TV and or fit, you know experience is to buy the entire Apple TV
[33:23.400 --> 33:24.200]  TV set
[33:24.200 --> 33:27.240]  So they still have to make the box and if they're still going to make the box
[33:27.640 --> 33:31.080]  Why not just make the box and just have that be it and hook it up to everybody's TV?
[33:31.560 --> 33:36.760]  Yeah, I think that's the way it's gonna it's gonna shake it shake out and there's a couple of other reasons
[33:36.920 --> 33:39.240]  I believe that now too and actually
[33:40.440 --> 33:45.080]  It's funny. I notice this phenomenon because you know when we shoot
[33:45.080 --> 33:51.720]  Commercials in locations a lot and like in people's real homes and a lot of the times we're looking for rich people homes
[33:52.440 --> 33:58.600]  And around LA a lot of people a lot of rich people will rent out their homes for locations and you can always see
[33:59.320 --> 34:01.320]  You can walk into a home
[34:02.200 --> 34:09.240]  Of any era and see when the owners made their money because you can tell when their TVs were installed like when their flash screens were
[34:09.720 --> 34:11.720]  purchased and installed
[34:11.720 --> 34:15.800]  On their walls because people don't replace their TVs that that often
[34:16.120 --> 34:21.880]  So a lot of times it's very common is go walk into like a two three million dollar house and all the flat screens are from
[34:22.600 --> 34:24.600]  You know 2006 or something
[34:25.160 --> 34:27.720]  With like super huge bevel, you know
[34:28.840 --> 34:34.120]  Edges on the you know flat screens didn't start getting attractive until very recently
[34:34.280 --> 34:37.880]  And that's the other reason that I don't think Apple needs to make a TV is because
[34:37.880 --> 34:45.720]  You know like I'm a big fan of Vizio TV's Vizio makes the bezel so small that you can barely see it
[34:45.720 --> 34:51.080]  And if it's any smaller, it's just a piece of glass and if Apple makes a piece of glass and I'll buy that but otherwise
[34:51.560 --> 34:57.720]  I'm fine. I don't need you know, I don't need to analyze aluminum or anything. Yeah, I've seen that too
[34:58.680 --> 35:03.160]  Looking at houses like a couple months ago. We were looking at maybe thinking about a
[35:03.640 --> 35:05.800]  Movement here and the place we looked at had
[35:05.800 --> 35:11.960]  It was a beautiful house overall didn't really work for us, but overall it was a beautiful house
[35:13.160 --> 35:15.160]  Almost more like
[35:15.160 --> 35:17.720]  So beautiful like beautiful for like taking
[35:18.360 --> 35:23.560]  Pictures of the house as opposed to actually living there sure as well. It had this big
[35:24.760 --> 35:29.160]  Living room kitchen sort of combination room with double-height ceilings
[35:29.400 --> 35:32.360]  It was more like a lobby than like a room
