[00:00.000 --> 00:02.480]  We are recording on October 31
[01:40:15.940 --> 01:40:19.620]  So who knows it might ship in you know in November and times for the holidays
[01:40:19.620 --> 01:40:26.180]  But I I have to think that it isn't I don't know if it's ever going to ship to be honest, right?
[01:40:26.180 --> 01:40:31.100]  Right. It seems like there's a chance that it won't yeah, and you know, they're obviously all in on inductive charging
[01:40:31.100 --> 01:40:33.100]  and and they're saying that like the
[01:40:34.060 --> 01:40:38.280]  the inductive charging with the pencil and the side of the iPad is the
[01:40:38.980 --> 01:40:45.680]  They can't say for certain but they believe it's the smallest inductive charger ever made by any consumer electronics company
[01:40:46.620 --> 01:40:51.460]  You know, so they they are doing world-leading work in inductive charging
[01:40:51.460 --> 01:40:57.420]  And presumably if this air power ever ships you I I you know
[01:40:57.420 --> 01:41:03.460]  They obviously didn't mention it as a feature of Apple pencil, but I can only guess that it would charge charge on the pad, too
[01:41:11.220 --> 01:41:15.180]  I think the story with IMAX is nicer, you know, I our power is a disaster
[01:41:15.180 --> 01:41:18.180]  I think the story with IMAX is the iMac 5k's are great
[01:41:18.180 --> 01:41:25.100]  The iMac pros are great and they're it just like how I said like they're really only interested in meaningful updates
[01:41:25.100 --> 01:41:30.680]  They don't want a little 3% you know, well, we can swap the CPU out and you'll get the 4% better performance
[01:41:30.940 --> 01:41:33.100]  It's just that they don't see that as worthwhile
[01:41:33.540 --> 01:41:38.540]  Yeah, you know, they'll update these things when there's something they can do that makes them much better, you know
[01:41:38.940 --> 01:41:43.240]  Yeah, who knows what that is? I would hope it's face ID, but you know
[01:41:44.100 --> 01:41:47.060]  Presumably that's coming eventually. It would be nice if it came next year
[01:41:47.060 --> 01:41:52.180]  Yeah, but I feel like if it's not a serious serious update, they're not they're not doing it. Yeah
[01:41:54.180 --> 01:41:55.660]  That's about it
[01:41:55.660 --> 01:42:01.220]  Okay, John, thanks for coming back on the show after such a lengthy absence. I know I know I'd say I miss talking to you
[01:42:01.220 --> 01:42:04.580]  So once you're happy to do it once a year once a week
[01:42:08.020 --> 01:42:11.740]  Turning this car around famine. That's your yeah, the part of your
[01:42:11.740 --> 01:42:17.940]  Fatherhood podcast with uh-huh with people. I'm gonna mention them have the rebound with
[01:42:19.020 --> 01:42:20.500]  Lex and then
[01:42:20.500 --> 01:42:27.140]  I'm gonna mention again because guy loves it when I mentioned it is the speedy arrow cast this speedy arrow cast is yeah
[01:42:27.700 --> 01:42:29.860]  I and Dan guy and Dan and
[01:42:31.580 --> 01:42:36.900]  Life yeah, sorry, right another comic. Hey, is this daredevil show good? I've heard daredevil is good
[01:42:36.900 --> 01:42:40.960]  Yeah, I think this third season is quite good. Yeah that just came out. Yeah
[01:42:40.960 --> 01:42:45.040]  I like the first season the second season I thought started out really good and then Peter off
[01:42:45.040 --> 01:42:48.580]  But I think the third season is returned to form. Yeah. Yeah
[01:42:49.580 --> 01:42:51.740]  Some of the other shows are not necessarily so great
[01:42:51.740 --> 01:42:58.300]  Yeah, somebody else somebody else told me after last week's show that the hey don't don't hesitate that the new Star Trek Discovery is great
[01:42:58.300 --> 01:43:01.440]  You know you did, you know, if you like Star Trek at all, you're gonna love this
[01:43:01.740 --> 01:43:07.080]  So I've got it. I don't know when I'm gonna start maybe it'll be like a Christmas thing and I'll watch it with the boy
[01:43:07.080 --> 01:43:12.800]  Yeah, I've got it on my list. I'm gonna watch the Star Trek. All right. Well, then I'll talk to you about it then
[01:43:12.800 --> 01:43:37.800]  Yeah, you're from now
