[00:00.000 --> 00:04.520]  We've got rumors to talk about I love rumors. I know this is you know what I was thinking about
[01:41:27.200 --> 01:41:31.280]  Yeah, it was pretty was pretty young when he did it too because it was back with all the way back with Dan
[01:41:33.520 --> 01:41:38.720]  Ever say this I've one time we were at Shake Shack here in Philly and this is like a year or two ago and and a
[01:41:38.720 --> 01:41:42.640]  Guy came up and he'd said hey, are you are you John Gruber? And then I was like, yeah
[01:41:42.640 --> 01:41:48.080]  Yeah, you know and he was like, oh I love your podcast and he turned right to jonas and goes and you were great on the podcast
[01:41:48.080 --> 01:41:50.240]  That was one of my favorite episodes that I've ever had
[01:41:51.600 --> 01:41:55.360]  And it was a very nice guy and it wasn't weird at all. He did it very very good
[01:41:55.360 --> 01:41:57.360]  Oh good. Very cool. That's nice. Yeah
[01:41:58.320 --> 01:42:00.320]  Do you see this thing? I got one more thing
[01:42:00.640 --> 01:42:05.280]  Do you see the thing with the Amazon the their new thing with the prime air drone?
[01:42:06.480 --> 01:42:13.440]  No, I have to put it in the show notes. It's they have they've released like a YouTube video and they've got
[01:42:15.360 --> 01:42:20.320]  Showing like they're they're they're the latest generation actual working prototype
[01:42:20.320 --> 01:42:26.560]  Prime delivery drone. Oh, this is their cyber monday thinner sir, or I guess but it's it's kind of cool
[01:42:26.560 --> 01:42:30.480]  What's cool too? I don't know how close they are to legally being allowed to
[01:42:31.120 --> 01:42:34.640]  To actually use this but they're saying that what is actually shown in the video
[01:42:34.640 --> 01:42:40.080]  It's not like they've it's like a CGI or anything. It's an actual device doing what they're saying is being done in the video
[01:42:41.200 --> 01:42:44.880]  Which in and of itself is cool because it's you know, it's a real thing
[01:42:44.880 --> 01:42:51.040]  But the really cool thing I thought and really interesting is that the video is narrated by Jeremy Clarkson
[01:42:51.280 --> 01:42:54.480]  The ex top gear host who? Oh, yeah. Yeah. Yeah, you know
[01:42:55.440 --> 01:42:56.960]  right
[01:42:56.960 --> 01:43:02.400]  Had a couple of had a couple of drinks in a steak and and punched his producer. I don't I
[01:43:03.680 --> 01:43:07.760]  It happens. You know what it does happen. It does. I I don't know
[01:43:07.760 --> 01:43:11.120]  I'm I still feel like with that story and you know and then they had a what are the the
[01:43:11.120 --> 01:43:15.680]  What they call in England they sacked him. Um, because he punched his producer, you know
[01:43:16.320 --> 01:43:19.840]  I say though you don't know I don't know that we've ever gotten a full story on that
[01:43:19.840 --> 01:43:22.720]  There are times when somebody needs a punch. So who knows?
[01:43:23.600 --> 01:43:25.600]  You do not know what he was driven to
[01:43:25.760 --> 01:43:30.720]  You don't know but it it makes for a great video though because obviously part of what made that whole thing
[01:43:30.880 --> 01:43:35.520]  Sensational is that top gear is a well-deserved and much beloved TV show
[01:43:35.520 --> 01:43:40.000]  And this video is sort of done with that same sort of style and you know
[01:43:40.000 --> 01:43:44.320]  It just has it's not just because he's hosting it. It just has that same sort of feel and touch
[01:43:44.720 --> 01:43:48.800]  and it really it's it's something I never even considered when I found out that
[01:43:49.600 --> 01:43:54.800]  Amazon had won the bidding to to get Jeremy Clarkson to do it. I guess it's still as yet unnamed
[01:43:56.000 --> 01:43:58.000]  car show for
[01:43:58.000 --> 01:43:59.040]  prime
[01:43:59.040 --> 01:44:01.040]  Video or whatever it is
[01:44:01.040 --> 01:44:06.560]  Um car show for prime video or whatever they call their their video service for for subscribers
[01:44:08.240 --> 01:44:12.080]  When they did that I thought okay, so now they're gonna get that what used to be called top gear
[01:44:12.080 --> 01:44:15.440]  They're gonna get it, you know, and you have to be a prime subscriber to see it
[01:44:15.440 --> 01:44:20.800]  I'm looking forward to seeing it didn't really occur to me that they would take use of that and sort of turn him into like
[01:44:20.800 --> 01:44:22.320]  an in-house
[01:44:22.320 --> 01:44:29.200]  Spokesperson and the same video team and to be able to do that which is incredibly valuable
[01:44:29.200 --> 01:44:34.960]  Because it's so good. It's so well done. I'll put the video in the show note, but it's it's really really good
[01:44:34.960 --> 01:44:38.480]  It's not just interesting. Like wow, they have a robot that can fly through the air and drop
[01:44:39.120 --> 01:44:41.520]  Packages at your house, which is a cool idea
[01:44:41.520 --> 01:44:49.120]  But I really think it's fascinating to me now that Amazon has the top gear host and production team as an in-house
[01:44:49.920 --> 01:44:56.080]  Marketing team like it really ups the value of their stuff. There's a I don't know if there's a rumor or what but they're
[01:44:56.080 --> 01:44:58.720]  Amazon's prime video mic is now
[01:44:59.360 --> 01:45:05.120]  Coming to the Apple TV. Yeah. Yeah, I should yeah if we prepared for the show. Yeah, right, right, right
[01:45:05.120 --> 01:45:07.120]  We should we could have talked about that for an hour
[01:45:08.160 --> 01:45:11.280]  Right, we'll just drop that at the end long story short
[01:45:11.280 --> 01:45:17.840]  Somebody wrote to Amazon to complain about the fact that there's no prime video app on Apple TV and they got an answer
[01:45:18.240 --> 01:45:20.960]  That didn't seem to go through like any sort of official channels
[01:45:20.960 --> 01:45:28.480]  But somebody sits at Amazon ropak and said that we're working on it. Um, which if true is good to know but
[01:45:29.040 --> 01:45:32.640]  I took that with a huge grain of salt because it did not seem to come from
[01:45:33.200 --> 01:45:38.080]  It just didn't show right official. Yeah, it seemed like somebody who was just like well like, you know
[01:45:38.880 --> 01:45:44.240]  We're working on it. Yeah, if we have an ipad app, I guess we're having an apple. I don't know it could happen
[01:45:45.360 --> 01:45:49.040]  But anyway, who knows I guess it's more hope though than we've had before so
[01:45:49.040 --> 01:45:54.240]  It's more hope though than we've had before so it would be nice if they did it because there's good stuff on amazon
[01:45:54.240 --> 01:45:56.240]  That you know is exclusive, right?
[01:45:57.440 --> 01:46:04.400]  What do they call this thing prime prime air video with jeremy clarkson, so i'll put that in the show notes, too. That's pretty good
[01:46:04.400 --> 01:46:17.680]  All right, john, okay. Thank you very much. Thank you. Talk to you soon. Okay. Bye. Bye
