[00:00.000 --> 00:02.000]  Don't even know where to start. What do you want to start with?
[25:31.180 --> 25:38.220]  Diagnostic OS where you can test to make sure that the you know, Wi-Fi antenna is doing what the Wi-Fi antenna is supposed to do
[25:38.460 --> 25:42.060]  Etc and so forth. Yeah, and I think even some of the earlier prototypes were just components
[25:42.060 --> 25:45.640]  And I think this has been true for years even with iPads and they're just components literally
[25:45.640 --> 25:47.640]  You bolt it down on boards
[25:48.480 --> 25:50.480]  Yes. Yeah, definitely
[25:51.000 --> 25:56.320]  Do you ever see like the like the early I iPod prototype?
[25:57.280 --> 26:03.080]  It's yeah, it's really big and it you know clearly was never supposed to fool anybody into thinking was the product but it's
[26:04.320 --> 26:06.320]  yeah, it's just like a bunch of
[26:06.840 --> 26:10.480]  Things on a board and there's a dial that you you know, that was the click wheel
[26:10.480 --> 26:13.960]  But it just looked like a nod, you know off to the side that you would spin around
[26:13.960 --> 26:15.800]  Well, it's smart because if you have to wait
[26:15.800 --> 26:19.440]  I mean you you can't you can't have one follow the other you have to be doing both at the same time
[26:19.440 --> 26:23.440]  So you have to use them in some sort of development state, right? But it's
[26:24.280 --> 26:29.440]  It seems very clear to me and I would be shocked to find out otherwise because it's with it
[26:29.440 --> 26:32.200]  You know was all one, you know, Johnny I've design lab
[26:32.200 --> 26:39.160]  But it's it seems very clear to me that the watch was developed with the software and the hardware at the same time
[26:39.160 --> 26:45.160]  Yeah, and it seems even beyond that because the there is some siloing like you have Kevin Lynch in charge of the software not Craig
[26:45.160 --> 26:45.680]  Federighi
[26:45.680 --> 26:50.760]  But it also seems like the people who do messaging for iOS are in touch with the people who are doing it for the watch
[26:50.760 --> 26:56.040]  And and there's not sort of that strict divide that there used to be and that results in all the stuff working together
[26:56.320 --> 26:58.320]  Maybe not perfectly but very well
[26:58.640 --> 27:01.820]  Right. I do think I think Lynch reports to Federighi though
[27:02.680 --> 27:07.960]  But the idea was that you know rather than spread federally thinner than he is that you know
[27:07.960 --> 27:11.120]  They needed somebody who is just going to be you know
[27:11.880 --> 27:14.440]  You know, what would they I don't know if he was I don't know how
[27:15.000 --> 27:18.400]  There's the Apple term the DRI directly responsible individual
[27:18.400 --> 27:20.600]  But at least he you know
[27:20.600 --> 27:23.560]  Somebody has to be the DRI for the OS itself
[27:23.560 --> 27:28.400]  If not the design of the OS and the actual like it's all coded up, you know
[27:28.400 --> 27:34.560]  Here's the build and the build is written. You know, this is the 1.0 for Apple watch and that was Kevin Lynch
[27:34.560 --> 27:39.680]  Yeah, I think someone also and this was definitely Scott for us only someone has to have that single act of will to birth something
[27:39.680 --> 27:43.160]  New and it's arguable whether the same person should mature that product
[27:43.160 --> 27:48.560]  But you you really have to have that person whose only job it is to make that product launch, right? So
[27:49.420 --> 27:54.720]  With the I've stored I I have to admit I'm guilty as charged where I'm my first read-through of the article
[27:55.000 --> 27:58.640]  Was I took a deep breath and thought who does is this?
[27:59.160 --> 28:01.920]  The first step to him going out the door
[28:01.920 --> 28:08.920]  And it was just like I wrote and it was like I read too much into it I think but that whole thing that he
[28:08.920 --> 28:09.880]  Was going to travel more
[28:09.880 --> 28:15.040]  I really did read at first my first take and I as I you know when I linked to it on daring fireball
[28:15.040 --> 28:18.000]  I thought that meant he might move back to England
[28:18.600 --> 28:26.120]  and a lot of that was based on my recollection of that of a 2011 story in the London Times that said that
[28:26.120 --> 28:34.400]  That while negotiating a new contract with Apple, I've wanted to put in, you know be authorized to work from London
[28:35.240 --> 28:37.840]  Or wherever he would live in England and that you know
[28:37.840 --> 28:39.980]  Tim Cook and whoever else at Apple was like no
[28:39.980 --> 28:46.000]  You've got to stay here and that there was a source of conflict which in hindsight was the only one report of it
[28:46.000 --> 28:50.380]  And then it seemed it's one of those things where it seems like there's there were a whole bunch of stories about it
[28:50.380 --> 28:57.020]  But every other story you can find about it is the London Times is reporting that blah blah blah Johnny
[28:57.020 --> 29:02.140]  I've wanted to move to England that there wasn't anybody else who said it their source for this was completely anonymous
[29:02.140 --> 29:04.140]  It certainly wasn't Johnny. I've
[29:04.340 --> 29:05.620]  and
[29:05.620 --> 29:11.580]  Asking around over, you know in the last week. It seems to me like that story was bullshit and was sort of a source of
[29:13.020 --> 29:16.700]  Consternation at Apple at the time because they knew it was bullshit
[29:16.700 --> 29:23.060]  It was bullshit, but they didn't want to say that it was bullshit just because they're Apple and they they don't talk about such things
[29:23.060 --> 29:26.740]  Well, I had the same thought as you initially just it because it was a British paper
[29:26.740 --> 29:27.660]  It was Steven fraud
[29:27.660 --> 29:32.500]  I could just I think that made of by of influenced me but yeah and not moving back necessarily
[29:32.500 --> 29:37.220]  But like if you were to spend the summers there and which is right months or three months that seemed perfectly logical to me
[29:37.220 --> 29:39.140]  Given his new role
[29:39.140 --> 29:43.220]  Yeah, that's another factor in it the fact that it wasn't a UK paper
[29:43.220 --> 29:45.220]  The
[29:45.540 --> 29:48.020]  Fact that it was, you know wasn't announced in a press release
[29:49.980 --> 29:51.980]  I forgot about
[29:53.540 --> 30:00.500]  And I've since linked to I linked to it yesterday on during fireball, but I forgot that in 2003 Avi to manian
[30:00.500 --> 30:13.060]  Took a promotion whether you want to put quotes around it or not to a title chief software technology Officer
[30:13.060 --> 30:22.300]  I think CSTO I forgot about that even though I just reread the story of it in the becoming Steve Jobs
[30:22.300 --> 30:28.740]  Which but the thing that I had forgotten was that the title started with chief. I I just because somehow
[30:28.740 --> 30:36.300]  Like the four-letter CSTO like if they had promoted him to chief technology officer just CTO
[30:36.300 --> 30:42.380]  I would have remembered that in a way that I didn't with chief software technology officer like somehow
[30:43.420 --> 30:46.140]  That sounded ceremonial to me right away
[30:46.140 --> 30:51.020]  And then even the description of it in the press release where Apple announced it sounded a little bit
[30:51.020 --> 30:57.220]  It just really it almost seemed almost definite that it was sort of a stepping aside. It was like inventing a title for him
[30:57.220 --> 31:02.260]  Yeah, so I kind of I should have remembered it, but I think in the back of my mind
[31:02.780 --> 31:07.220]  it's like subconsciously I did and that it also fueled my
[31:08.140 --> 31:14.340]  Because it was you know, that was 2003 and that was when Bertrand surlet surlay surlet. Yep
[31:15.620 --> 31:18.780]  Well, I say it's their let surlay surlet surlay
[31:19.420 --> 31:23.820]  I'm gonna get wrong. All right surlay Bertrand. I just know this Bertrand everybody called him Bertrand
[31:23.820 --> 31:30.700]  So Bertrand got promoted to senior vice president of software engineering and reported directly to Steve Jobs
[31:32.140 --> 31:35.700]  Which I really do think is sort of a key to the difference between
[31:36.380 --> 31:43.340]  Tevainian going to CSTO and Johnny I've going to chief design officer where the people who are getting promoted
[31:43.660 --> 31:49.940]  Underneath him to take more responsibility still report directly to I've not to Tim Cook or to somebody else
[31:49.940 --> 31:56.660]  The Tevainian he was essentially non-essential at that point Steve Jobs had a direct line of communication through a software stack and it made
[31:56.820 --> 32:00.500]  Tevainian superfluous and that was not a position that Steve Jobs suffered lightly
[32:01.020 --> 32:04.060]  Right, and it's actually kind of an interesting
[32:04.660 --> 32:08.980]  Let me see if I can fish this up here. I have this saved somewhere. I hope
[32:11.660 --> 32:13.540]  No, maybe not
[32:13.540 --> 32:15.980]  the gist of it is as told in the
[32:16.980 --> 32:18.980]  becoming Steve Jobs that it
[32:18.980 --> 32:26.340]  It wasn't necessarily that at the time that he immediately that Tevainian really wanted to like they ease my way out the door
[32:26.340 --> 32:31.060]  He really just wanted to get away from the day-to-day stuff and kind of work on blue sky stuff
[32:32.260 --> 32:35.340]  But that it just did not work with the way Steve Jobs
[32:37.820 --> 32:41.500]  Worked at the company. So here's the passage from becoming Steve Jobs
[32:42.660 --> 32:44.480]  It was unquestionably a promotion
