[00:00.000 --> 00:05.400]  Fashionably late as always. It's pretty good for me. Yeah eight minutes
[25:05.280 --> 25:07.920]  it is way smaller than a
[25:10.360 --> 25:14.960]  Mattress so put it in the room when you're gonna sleep in it then open the box
[25:14.960 --> 25:19.680]  They've got instructions that tell you exactly how to do it and let let it let it expand but it works
[25:19.680 --> 25:21.760]  It is absolutely amazing. It works. It's
[25:22.440 --> 25:24.720]  Feels like a great mattress. I really like it
[25:24.720 --> 25:30.200]  and the prices are so much less than the prices you pay for
[25:31.120 --> 25:35.240]  Mattresses out in the real world. It's ridiculous because the whole mattress industry is
[25:35.920 --> 25:41.760]  It's just that it's just like the Warby Park your story all over again where it's like it's like a cartel that come
[25:41.760 --> 25:43.660]  You know controls the whole industry
[25:43.660 --> 25:51.660]  They deliberately make it very very difficult to comparison shop across stores because each store even if it's from the same brand like Sealy
[25:51.660 --> 25:56.900]  They have like six different Sealy's the next store you go to has six different Sealy's and they all have different names
[25:57.220 --> 26:01.540]  even though they're technically the same mattress because they do this to make it really hard for you to
[26:01.740 --> 26:04.940]  Comparison shop and know whether you're paying a good price or not
[26:05.340 --> 26:09.700]  Casper cuts out all that crap and they just sell you great mattresses at a good price
[26:10.860 --> 26:13.720]  Typical price for a new mattress is well over 1,500 bucks
[26:14.240 --> 26:17.740]  Casper mattresses cost between 500. That's the twin size and
[26:17.740 --> 26:23.780]  nine hundred fifty for a king-size mattress nine hundred fifty bucks under a thousand dollars for a
[26:24.460 --> 26:27.580]  Top tier mattress you save hundreds and hundreds of dollars
[26:28.300 --> 26:32.020]  And it's completely risk-free. They have free delivery and
[26:32.740 --> 26:38.960]  Returns within a hundred day period so three months to sleep on the thing and if you don't like it
[26:39.300 --> 26:41.300]  They'll pay to send it back
[26:41.980 --> 26:43.980]  No idea how that works. I kept mine
[26:43.980 --> 26:50.620]  I'm not quite sure how how of sending the full-size mattress works, but they take care of it for you, and I believe it
[26:54.340 --> 27:00.100]  Risk-free. Oh and the last point I want to make I think this is great made in America made in America mattresses. So
[27:00.860 --> 27:05.500]  Where do you go to find out more apparently a whole bunch of you guys bought mattresses the last time their sponsorship brand?
[27:05.980 --> 27:09.100]  Totally encourage you if you need a new mattress check them out go to
[27:09.100 --> 27:12.740]  WWW dot Casper CASP ER
[27:13.460 --> 27:16.700]  sleep calm Casper sleep calm
[27:17.340 --> 27:19.340]  slash talk show
[27:20.620 --> 27:26.060]  Now use that code that talk show code and you will save 50 bucks off
[27:26.060 --> 27:31.340]  there are already low prices on any mattress that you buy so you'll save an extra 50 bucks and
[27:32.420 --> 27:38.700]  They're going to donate 50 bucks to a charity of my choice and that's I'll do the same charity
[27:38.700 --> 27:40.700]  I did the last time the food and allergy
[27:41.420 --> 27:43.260]  anaphylactic network
[27:43.260 --> 27:47.100]  That my son and wife raised a lot of money for food allergies for kids
[27:48.540 --> 27:56.460]  Great charity, that's all on them. Great mattresses go check them out at Casper sleep calm slash talk show
[27:59.060 --> 28:01.060]  Mattresses on the internet what the hell is next
[28:02.220 --> 28:05.980]  You know what else people are ready already buying cars in the internet. Yeah, I guess so
[28:05.980 --> 28:08.820]  I knew you can't buy new cars on the internet though. Can you I
[28:09.620 --> 28:11.620]  Think so, I don't know
[28:12.620 --> 28:17.360]  Speaking of big boxes showing up my iMac showed up today. So I started I ordered it
[28:18.300 --> 28:22.500]  Day one, so it must have been a week ago. Of course. I got a build to order
[28:23.020 --> 28:28.780]  and it said three to five days and they had a target ship date of the
[28:29.260 --> 28:34.660]  October 24th to 28 and I think it was a wide range because it was over a weekend
[28:34.660 --> 28:38.600]  I did pay I think it was like 30 bucks for expedited shipping
[28:38.700 --> 28:41.940]  So I checked last night before I went to bed and it said
[28:42.520 --> 28:47.220]  you know, I got a notice that my iMac was ready and it was in China and
[28:47.820 --> 28:51.900]  Then at 10 o'clock in the morning today my doorbell rang and it was here
[28:51.900 --> 28:57.860]  So from when I went to bed last night, it was in China and at 10 a.m. It was at my door, which is crazy
[28:57.860 --> 29:03.580]  I the magic of air trap. I can't help but think that when they told me it was in China
[29:03.580 --> 29:09.900]  It was already really over the Pacific but still it's kind of kind of astounding and a lot of people again
[29:09.900 --> 29:14.100]  There's I'm seeing everybody tweeting pictures of their boxes arriving. So first batch came quickly
[29:17.780 --> 29:20.220]  Everybody wants to know I guess I could talk about it. It's sort of thing
[29:20.220 --> 29:26.500]  I guess I would write a review eventually, but I don't buy Macs very often and then you even mention this on ATP
[29:26.500 --> 29:31.580]  like I just just now replaced a 2008 MacBook Pro that I had
[29:32.380 --> 29:37.500]  Upgraded to an SSD at some point which which gave it a couple more years of life, but it was really really
[29:38.260 --> 29:40.060]  aging
[29:40.060 --> 29:47.760]  And my desktop display as you know, it's it's it's like a 2004 20 inch cinema display
[29:48.460 --> 29:54.460]  Yeah, this is a serious, you know for as reckless as I am buying a new iPhone every single year
[29:54.460 --> 30:02.280]  I'm the opposite with Macs. I'd like to get one max it out and then use it until it's until it's ridiculously old
[30:02.940 --> 30:07.660]  now you're gonna find out if you have any glare in that room because I'm looking at the 23 inch version of that and
[30:07.660 --> 30:08.780]  It's matte and you know
[30:08.780 --> 30:12.900]  But you don't know if you have any serious glare issues if you've been using a matte screen for the past
[30:13.140 --> 30:17.460]  However, many years you'll find out now if you see your face when you sit down in front of you right now Mac
[30:17.460 --> 30:21.300]  Yeah, that was that's one of those things where I think they've gotten better at it
[30:21.300 --> 30:26.700]  And I know that it's and it's the sort of thing you can write about and they can advertise but you really have to see
[30:26.700 --> 30:31.580]  It the anti glare the thing that they've done with the new iPad air is pretty interesting
[30:31.580 --> 30:35.780]  But I want to know why didn't they do it to the new iMac too? Yeah, it's not it's not laminated
[30:35.780 --> 30:37.860]  Well, I think I think the reason that in laminate is you know
[30:37.860 --> 30:41.180]  I assume is maybe it's just too hard to laminate some of that big but you know
[30:41.180 --> 30:45.180]  You know how it is you take the glass off and then the screen is behind it if they laminated them together
[30:45.180 --> 30:50.640]  I guess you would like take the screen off when you opened it up and then you'd have to like disconnect the ribbon cables
[30:50.640 --> 30:54.820]  Or whatever it just maybe it would make it weird to disassemble. I don't know. But anyway, yeah
[30:54.820 --> 30:55.980]  It's definitely not laminated together
[30:55.980 --> 31:01.140]  And so you've got that air gap pushing increases the glare and also that's where the dust gets caught if you ever have to bring
[31:01.140 --> 31:05.620]  Another thing to get service. Yeah, those are two of two two pet peeves that you and I share together
[31:05.620 --> 31:09.300]  I do not like glare on my displays and I do not like
[31:09.940 --> 31:11.940]  machine noise
[31:12.500 --> 31:17.780]  So, I'm pretty pretty pretty satisfied that I'm pretty sure that it's gonna be I didn't take it out of the box yet
[31:17.780 --> 31:20.340]  I had too much to do today. So I did I wasn't even ready for it
[31:20.340 --> 31:25.740]  But I'm pretty pretty excited that it's not gonna be noisy. I'm a little worried about the glare
[31:26.180 --> 31:31.580]  I've kind of made my piece with the glare because I have the Apple 24 inch display at work
[31:31.580 --> 31:37.280]  You know the first one that was kind of like the iMac type screen where it's that that it looks like the Thunderbolt display
[31:37.280 --> 31:41.280]  But 24 inches and it was it predates it but it's got the same thing air gap
[31:41.700 --> 31:47.260]  And the screen and I'm in an office with you know fluorescent lights and also other things and there are reflection things
