[00:00.000 --> 00:03.040]  Hello, man, you always sound so good. I
[25:28.000 --> 25:34.040]  Then when you need more blades they're just two bucks each or less and eight pack is 15 bucks a
[25:34.040 --> 25:38.120]  16 pack is just 25 and I think it goes up from there
[25:38.120 --> 25:41.440]  You can buy them bulk and save more and more of the more that you buy at a time
[25:41.560 --> 25:46.720]  But even if you just buy eight at a time, it's 15 bucks for a refill. You cannot beat that with
[25:47.560 --> 25:50.680]  Gillette fusin fusion or any of those brands like that
[25:52.760 --> 25:59.160]  I think if you go to Amazon at least last time I checked here's from my notes is that it at Amazon and Amazon of course is
[25:59.480 --> 26:01.800]  huge discount or they sell everything at this count but
[26:01.800 --> 26:10.520]  For a 12 pack of fusions from Gillette. You pay 41 bucks. So it's way more. It's more like three and a half bucks are blade
[26:12.200 --> 26:17.280]  It truly is half the price for something of comparable quality great packaging nice heavy handle
[26:17.280 --> 26:19.960]  I was just looking at my handle recently. I've been traveling with it
[26:20.520 --> 26:23.960]  I've had this thing ever since Harry started sponsoring the talk show
[26:23.960 --> 26:26.360]  I've had one handle from Harry's I was looking at it
[26:26.360 --> 26:28.360]  I got like the chrome one whatever that one's called
[26:28.360 --> 26:35.520]  It run it under some hot water and wipe it off. It looks mint condition and it's not like I baby it's unbelievable
[26:36.160 --> 26:40.440]  Looks brand new. So all I've ever done all I've ever done with these guys to refill it is
[26:40.440 --> 26:43.280]  I just buy blades in one time I bought more shaving cream, and that was it
[26:43.880 --> 26:49.800]  So here's what you do go to harries.com use the promo code the talk show. That's the code and
[26:50.600 --> 26:54.360]  You will save five bucks off your first purchase
[26:54.360 --> 27:02.760]  So my thanks to harries you got the harries Jason. Yeah that that handle it's still yeah still super sharp
[27:02.760 --> 27:08.040]  And yeah, I just buy blades in the and the and the shape cream the Winston set is the one I bought
[27:08.040 --> 27:12.520]  That's the one that comes with the chrome handle. It's the Truman set that comes with the orange
[27:12.520 --> 27:18.600]  I don't know what that is like ceramic or plastic. Yeah, I got I got the shiny one that that's the that one the original one
[27:18.600 --> 27:25.240]  You got and yeah, it's pretty and nice and yeah, that's I it's funny. I was trying to come up with like who have a competitor's
[27:25.240 --> 27:28.600]  It's like I don't even remember they're gone. I just get the harries blades
[27:29.560 --> 27:32.520]  About those competitors forget it done. Yeah
[27:34.520 --> 27:36.520]  All right next on my list of
[27:37.160 --> 27:39.160]  topics for the show is
[27:39.560 --> 27:45.160]  This thing that popped up back half cheese like two weeks ago now, but it was at the beginning of my vacation this whole idea
[27:45.160 --> 27:49.000]  That that's safari is the new i.e
[27:49.000 --> 27:50.760]  This was I was on vacation too
[27:50.760 --> 27:56.040]  This was I read this before going to bed in my in-laws house and it made me it made me a mad
[27:56.040 --> 27:59.480]  And I was like I'm just gonna sleep on it. I woke up in the morning. I was like nope still mad
[28:00.520 --> 28:04.040]  So this was written by a web developer
[28:04.920 --> 28:06.920]  Name no one Lawson
[28:06.920 --> 28:15.400]  Yeah, I had his own website and it kind of blew up ours technica republished it with I'm 99% short given
[28:15.960 --> 28:20.600]  You know ours that they paid him and that they republished it there, but it certainly brought it to more people's attention
[28:21.560 --> 28:23.560]  And
[28:23.560 --> 28:26.200]  For people who were around in the 90s and
[28:26.760 --> 28:33.720]  Disagreeing with and maybe even the early 2000s. Honestly, I think I've still got a style sheet for daring fireball that says
[28:33.720 --> 28:37.640]  IE sucks dot CES you do then it yeah, and it's
[28:38.840 --> 28:39.880]  I don't even room
[28:39.880 --> 28:41.320]  I honestly would have to look it up
[28:41.320 --> 28:48.680]  I've sure I've left a note for myself and you know Jimbo explaining why it has to be in a separate file and why I think it's because it's
[28:48.680 --> 28:51.560]  I have it conditionally commented out on IE in the
[28:52.360 --> 28:57.960]  I think that's the story in the HTML for daring fireball. It's conditionally commented out and
[28:57.960 --> 29:03.000]  At a small style sheet IE underscore sucks dot PHP that you've got there. It's yeah
[29:03.000 --> 29:07.400]  It's just setting margins and hidden. Yeah. Yeah. It's it sucks
[29:07.960 --> 29:12.200]  Yeah, and that was and that was I think and I think I was mostly concerned with the Mac
[29:12.200 --> 29:14.760]  IE, which was a better IE in my experience, but anyway
[29:14.760 --> 29:20.520]  Oh by far people who had to deal with IE. It's it does not seem like you have to do that sort of stuff with
[29:20.680 --> 29:22.680]  JavaScript. I'm not JavaScript with
[29:23.560 --> 29:25.960]  Safari, so it feels like it's
[29:25.960 --> 29:33.000]  Accusations that the headline was written to get attention rather than to accurately portray the article to me were
[29:34.120 --> 29:36.120]  Just
[29:36.120 --> 29:38.200]  I think I don't think he intended it
[29:38.920 --> 29:41.880]  To become famous. I think I don't think so either
[29:43.960 --> 29:48.760]  I think he was frustrated look he went to a conference one of many he probably goes to
[29:49.320 --> 29:53.400]  About with web developers and all the web developers bitched about how
[29:53.400 --> 29:59.480]  Oh, you know, I want to do this thing, but it's not on safari and the apple doesn't let you do this on safari and they complained about
[29:59.480 --> 30:03.640]  This stuff that that safari didn't do or didn't do well and and they
[30:03.880 --> 30:09.480]  You know perceive it's like we who knows what apples doing and you know some of that may be Apple not communicating and some of that
[30:09.480 --> 30:11.480]  Maybe Apple not telling them what they want to hear
[30:11.720 --> 30:16.200]  But I think it was really much very much like who are who are we bitching about at the meetings?
[30:16.200 --> 30:18.200]  It used to be IE and now it's safari
[30:18.520 --> 30:21.720]  So safari is the new IE and and you know he ran with that
[30:21.720 --> 30:25.160]  maybe being he I think he was being cheeky and
[30:25.640 --> 30:28.760]  Then it kind of it kind of blew up in in his face
[30:28.760 --> 30:32.760]  But I think that was his intent and you know when I was at Macworld
[30:32.760 --> 30:36.360]  I would hear it from our developers our web developers that
[30:36.920 --> 30:41.720]  both on the front end and also for our CMS who would who would do this stuff and
[30:42.440 --> 30:46.120]  Show it to us new feature and we would try it in safari and they would be like
[30:46.280 --> 30:48.920]  You know, we'd say it doesn't work in safari and then back
[30:48.920 --> 30:54.680]  Safari, so I heard that from them too. I suspect that might have been more that they weren't properly testing on safari and
[30:54.920 --> 31:00.440]  You know, but I definitely have heard from the web developers I used to work with that safari had some weird things about it
[31:00.440 --> 31:06.600]  There were outliers and they had to do some extra stuff in order to get the get what they were building for us to work on safari
[31:06.600 --> 31:11.320]  So there's I mean, I'm sure there is some truth to that although you could probably look at some stuff
[31:11.320 --> 31:16.520]  That's in safari and if you develop for it then get frustrated by Chrome or Firefox to
[31:16.520 --> 31:24.600]  Depends on your perspective and in in Lawson's piece. I very much felt a very Chrome and a little bit Android kind of perspective
[31:24.600 --> 31:27.560]  But I think in the end what he really meant was we used to bitch about
[31:27.880 --> 31:30.920]  i.e. And now we bitch about safari at these conferences that I go to
[31:31.320 --> 31:33.000]  Yeah, I think it's twofold
[31:33.000 --> 31:37.000]  I think one is that a more accurate and perhaps even more sensational
[31:37.400 --> 31:39.960]  Headline would have been Apple is the new Microsoft
[31:40.760 --> 31:44.680]  Yeah, if you just want a wow blank is the new blank
[31:44.680 --> 31:46.920]  I think that's it and and by that I mean
[31:47.480 --> 31:49.480]  They are in charge of a
[31:49.800 --> 31:57.880]  Dominant operating system or by dominant. I mean it means everybody has to support it and most people feel like they need to support it as a top tier
[31:58.360 --> 32:00.360]  Target for their web development
[32:01.000 --> 32:06.680]  And it has a massive user base and the company is not motivated to
[32:08.200 --> 32:12.440]  Dance to the rest of the web open web
[32:12.440 --> 32:14.440]  uh
[32:14.680 --> 32:16.080]  Communities
[32:16.080 --> 32:21.880]  tune because they don't have to and so they can do what they want. They can do what they want and so
