[00:00.000 --> 00:03.840]  Think you were on about two months ago. I don't know. I I'm trying to mix it up with guests
[27:09.320 --> 27:13.480]  He was introduced to or he saw the hard drive and it was the hard drive
[27:13.480 --> 27:16.160]  That was the genesis for the iPod
[27:16.160 --> 27:21.600]  And so it's actually it's almost like completely backwards from the way we think about an Apple product being created
[27:21.600 --> 27:24.040]  And so the original iPod is put together in like six months
[27:24.040 --> 27:27.280]  And and this was put together super fast
[27:27.280 --> 27:32.360]  It was totally driven by the technology, but what came out wasn't a technological product
[27:32.360 --> 27:36.480]  it was a you know, it was a it was a music player and there's something like
[27:37.080 --> 27:39.520]  it's very different to to be a
[27:40.080 --> 27:41.560]  to be a
[27:41.560 --> 27:48.400]  hard drive than is to be a music player and it's that kind of transformation from a technological item to a
[27:48.400 --> 27:52.880]  a something that you desire because it makes your life better that
[27:53.520 --> 27:57.400]  That Apple's that is Apple that whether is what Apple is so good at
[27:57.920 --> 27:59.160]  Yeah
[27:59.160 --> 28:02.360]  And you know, we'll just get back to the watch after I'll take a break in a moment
[28:02.360 --> 28:04.440]  We'll get back to the watch, but I do think you're right though
[28:04.440 --> 28:06.440]  And I think you even mentioned this on
[28:06.560 --> 28:11.840]  Stratecary this week or was it you who mentioned that the iPod was sort of an on-apple like product in hindsight
[28:11.840 --> 28:15.640]  I think I've mentioned it. Yeah, I think I've yeah I did in the article about the watch
[28:15.640 --> 28:20.760]  And it's worth keeping that in mind. I think thinking about what the watch is
[28:21.840 --> 28:24.320]  A going to be or what their intentions are
[28:24.320 --> 28:29.520]  Is it an iPod on your wrist or is it something more and I'm with you that I think it's something more
[28:30.200 --> 28:35.680]  Yeah, I mean I've I've gotten tripped up by the iPod a few times in my analysis like last year
[28:35.680 --> 28:41.600]  I originally said the phone would be much much cheaper than it was because I was thinking about the iPod and how the iPod was
[28:41.600 --> 28:43.240]  always price competitive
[28:43.240 --> 28:46.980]  And I you know, I did within a week. I think I think you chatted me at the time
[28:47.560 --> 28:50.680]  I said no, actually, I think it's gonna be pretty expensive and ended up being that
[28:51.280 --> 28:55.800]  Basically, the iPod was it was always a basically an accessory
[28:55.800 --> 29:00.600]  It was a single-purpose device a peripheral a print. Yes, exactly. That's the word
[29:00.600 --> 29:07.200]  It was a peripheral that was very cost-competitive. It was it was done in an Apple way. It was simple
[29:07.280 --> 29:10.560]  It was very well thought out that beautiful industrial design
[29:10.560 --> 29:15.440]  But if you think about it, every other Apple product of note has been a platform
[29:15.800 --> 29:22.800]  It's been a general-purpose computer and the the arc of Apple is to create a general-purpose computer
[29:22.800 --> 29:27.440]  that's smaller and more attractive and more accessible than the competition and
[29:28.160 --> 29:30.400]  everything fits in that arc except for
[29:31.080 --> 29:33.040]  Except for the iPod. It's yeah
[29:33.040 --> 29:40.920]  I don't think it makes any more sense than as it as a typical Apple product doesn't make any more sense than if in some
[29:40.920 --> 29:43.220]  alternate universe the QuickTake camera
[29:43.840 --> 29:49.860]  Had really taken off and that Apple had become a major player in digital photography
[29:50.040 --> 29:53.320]  Yeah, which of course they are now that the phone is out, but you know what I mean?
[29:53.320 --> 29:54.840]  I mean the QuickTake was amazing
[29:54.840 --> 29:59.760]  I forget what year that came out in the 90s, but it was amazing and it was one of the it was super expensive
[29:59.760 --> 30:04.400]  Compared to like film cameras, but it was one of the first digital cameras
[30:04.400 --> 30:09.200]  That was at least plausible for someone to own and it was amazing and it took you know
[30:09.200 --> 30:11.720]  it took like 320 by 320 pictures or something, but
[30:12.480 --> 30:16.080]  But in some world in some alternate universe that could have become a hit
[30:16.960 --> 30:19.600]  especially I think if it did, you know if
[30:20.320 --> 30:24.440]  Jobs and his crew had gotten there a little earlier and cleaned up, you know
[30:24.440 --> 30:31.560]  The the product development and like they eventually did if it had been a little bit more of a jobsy
[30:32.200 --> 30:34.200]  Apple product than
[30:34.480 --> 30:40.600]  Scully era Apple product it might have been but it would have been weird for Apple to be selling something like a camera
[30:40.600 --> 30:44.480]  But no more weird than it was that they played that they were selling a Walkman. No, totally
[30:44.480 --> 30:48.440]  You know, I actually think the the camera is a great example. Um, I
[30:49.200 --> 30:53.120]  Think the other example that's interesting in telling is the laser writer actually
[30:53.120 --> 30:54.400]  um
[30:54.400 --> 30:55.520]  where
[30:55.520 --> 30:59.800]  Apple actually was like one of the preeminent printer manufacturers in the world
[31:00.920 --> 31:04.240]  But that was that they were never a printer company
[31:04.240 --> 31:09.720]  Like that was that was to enable the Mac to like enable desktop publishing and all that and all that sort of stuff
[31:10.520 --> 31:12.840]  but I think both are both are examples of
[31:13.600 --> 31:16.640]  in one a hit when we're not so much but of
[31:16.640 --> 31:22.480]  Products Apple made but by no means to find the company. Nobody's yeah, well as a printer
[31:23.200 --> 31:29.960]  And it all comes back to the the story slash stats divide in the tech world where my you know
[31:29.960 --> 31:34.880]  and again, this is super ancient history the laser writer stuff, but my you know, my understanding of that is
[31:35.480 --> 31:38.920]  Apple wanted others. They didn't even want to get in the printer business, really
[31:38.920 --> 31:42.000]  I mean they'd you know, they take the money and they sold them for a lot of money
[31:42.000 --> 31:44.400]  But you know and they never you know when they eventually got out
[31:44.400 --> 31:48.840]  There was nobody nobody was pouring one out for the Apple printers, you know
[31:48.840 --> 31:51.240]  It was never really the company's heart was never in it
[31:51.240 --> 31:53.880]  But the gist of it was they couldn't get other companies to make them
[31:53.880 --> 31:58.800]  They were like hey you guys could build these laser printers. And yes, they'll be crazy expensive
[31:59.520 --> 32:05.360]  But look at the output we can do beautiful high resolution output and everybody, you know
[32:05.360 --> 32:08.360]  The industry was like a dot matrix is good enough, you know
[32:09.320 --> 32:13.880]  We don't need that, you know, and whereas the output was horrible from dot matrix printers
[32:13.880 --> 32:15.280]  Yeah
[32:15.280 --> 32:17.280]  It's absolutely horrible
[32:17.440 --> 32:21.480]  Yeah, it's crazy. It's crazy to even think of that to compare them. But I mean it's
[32:22.040 --> 32:28.480]  What's interesting though is yeah, the I mean the laser writer wasn't I'm looking at Wikipedia article was released the same day as page maker
[32:29.360 --> 32:34.600]  And it was way more expensive than what was on the market, but it had Apple talk
[32:34.600 --> 32:39.280]  Which said it'd be used by multiple people. So the per user cost was lower like
[32:39.280 --> 32:45.840]  It's funny. You see almost all these characteristics of of a typical Apple product wrapped up in a printer
[32:45.840 --> 32:48.600]  which is kind of weird to think about but I think the broad takeaway is
[32:49.680 --> 32:57.500]  Nobody thinks of Apple as a printer company and I'm definitely not gonna reference the Wazer writer when I think about analysis of the watch
[32:58.800 --> 33:03.060]  But on the same tone, I think I'm not sure you should be referencing the iPod when you think about
[33:03.060 --> 33:08.700]  Analysis either. All right, let's take a break. I'm gonna thank our first sponsor brand new sponsor
[33:10.180 --> 33:14.180]  Really excited to have it. It's a cool app for the Mac called you bar
[33:14.740 --> 33:21.960]  That's like it the lowercase letter U capital B for bar you be a are you bar?
[33:23.420 --> 33:29.260]  It's a dock replacement for the Mac a dock alternative if you will because you can't really replace the dock
[33:29.260 --> 33:32.540]  But you can configure it in a whole bunch of ways
[33:32.540 --> 33:36.340]  It's like a power users dock so you can configure it like a dock
[33:36.340 --> 33:43.000]  It's like the Apple dock but better or you can use it a lot some in something that's more like a taskbar like from Windows
[33:44.100 --> 33:49.900]  So if you're a Windows convert and the taskbar from Windows is one of the things you really liked on Windows and you miss it
[33:49.900 --> 33:53.580]  You bar is definitely the thing to look at and even if you're a Mac user
[33:53.580 --> 34:01.180]  but you've always thought that the window style taskbar the way that you can minimize and and and organize windows and stuff like that and
[34:01.180 --> 34:03.180]  Apps is more to your liking
[34:04.660 --> 34:06.660]  Also worth checking out
[34:06.980 --> 34:08.980]  all sorts of little touches
[34:09.420 --> 34:11.420]  the developer Edward
[34:11.420 --> 34:16.740]  Brower is it's really really focused on the details his hobby. I've actually been emailing him. He's
