[00:00.000 --> 00:03.600]  I have a good I told you I've told you before we started the show. I have a SodaStream story
[27:06.100 --> 27:12.260]  Sensor it's it's this thing that works, you know with with anybody, you know, it works with android phones
[27:12.340 --> 27:14.340]  It's it was already there
[27:14.500 --> 27:17.860]  Like some retailers on day one could just say okay, we're in
[27:18.740 --> 27:20.100]  um
[27:20.100 --> 27:23.860]  And I think that the growth in apple pay is actually pretty impressive
[27:25.780 --> 27:27.220]  I I so
[27:27.220 --> 27:32.580]  And I think apple pay is actually a really interesting example to talk about and the reason is because first off
[27:32.900 --> 27:35.700]  Because there's multiple components that that go into apple pay
[27:36.100 --> 27:42.500]  So first off the there's the actual hardware aspect of it, which is brilliantly done. I mean it works really well
[27:42.820 --> 27:46.820]  There is one downside which is I personally I trigger apple pay too often
[27:46.820 --> 27:50.660]  Uh, just in general day-to-day use which is kind of annoying especially since I have it in taiwan
[27:50.660 --> 27:53.380]  And it's not really available here. Uh, that part's awesome
[27:53.940 --> 27:55.940]  The and which makes sense apple
[27:55.940 --> 28:02.580]  It's it's a beautiful example of apple integrating all the different pieces that go into making that experience work flawlessly
[28:02.740 --> 28:04.740]  So the hardware aspect is amazing
[28:05.380 --> 28:08.340]  to and the secure enclave and all that sort of stuff to
[28:09.060 --> 28:10.260]  uh apple
[28:10.260 --> 28:12.740]  brought the banks to heal very effectively and
[28:12.740 --> 28:18.180]  And in general if you look at apple in eddie q's division and all that sort of stuff from a business development perspective
[28:18.420 --> 28:21.940]  They're actually usually pretty good at working with big established players
[28:22.180 --> 28:26.500]  They understand how to negotiate they understand how where leverage is and how to use it and things like that
[28:26.660 --> 28:31.700]  You know, we've seen that with the labels. We've seen that with when we sell it with the banks and so apple but again
[28:32.340 --> 28:34.340]  I think when you get a bunch of apple
[28:34.880 --> 28:39.380]  Executives and other companies executives in a room apple feels like they can control that situation. They do it
[28:39.380 --> 28:46.580]  Well where I think apple has really dropped the ball is in coming up with an effective means to
[28:47.300 --> 28:52.260]  Get retailers on board. Yes, they've gone to the big retailers and worked with them again directly
[28:52.580 --> 28:56.740]  But where's the where's the incentive program for small merchants to sign up?
[28:56.980 --> 29:00.340]  Where's the program to go and get information about apple pay and supporting in your store?
[29:00.660 --> 29:03.940]  Where's the program to get stickers for your door that says apple pay supported here?
[29:04.180 --> 29:08.680]  All that stuff is non-existent. I actually wrote about this in the daily update. I actually heard from multiple
[29:08.680 --> 29:12.280]  people who wanted to support apple pay because of the
[29:12.920 --> 29:20.360]  There was the liability shift last fall, which is a huge opportunity for apple to take advantage of and and they're like we we like
[29:20.840 --> 29:21.960]  We couldn't get a hold of apple
[29:21.960 --> 29:23.560]  There's nothing on the site about what to do
[29:23.560 --> 29:25.960]  Like we bought a new we bought a new payment processor
[29:26.040 --> 29:27.800]  None of them said if they supported apple pair or not
[29:27.800 --> 29:35.320]  So we didn't know so apple's not working with the manufacturers of these things and that's where apple falls down because there it's a you can't
[29:35.320 --> 29:40.280]  An apple representative can't go out and talk to every small and medium-sized business. They can't talk to every merchant
[29:40.600 --> 29:43.960]  They probably should talk to every manufacturer payment terminals, but they didn't apparently
[29:44.760 --> 29:49.480]  But but what you have to do is you have to create incentives you have to have like bonus programs
[29:49.560 --> 29:55.000]  You have to figure out ways so people can sign up seamlessly to integrate the rewards program or coupons or whatever it might be
[29:55.320 --> 29:58.600]  And that sort of stuff where it's it's self-serve
[29:59.720 --> 30:01.960]  Apple doesn't do a good job with that stuff
[30:01.960 --> 30:07.080]  And again, you can see that with the app store like it like this the people that apple deals with directly
[30:07.240 --> 30:09.240]  They do a good job and they partner well
[30:09.240 --> 30:12.920]  but when it comes to creating the conditions for success for
[30:13.480 --> 30:19.160]  People broadly that aren't necessarily going to ever talk to apple one-on-one the company doesn't do a good job
[30:19.320 --> 30:25.880]  and and I think that's why apple pay like there was this huge opportunity last year with this liability shift where basically what happened was
[30:25.880 --> 30:33.320]  uh, it if you didn't have a chip readable terminal and someone had a chip card you were liable for any fraud and
[30:33.640 --> 30:37.480]  Vice versa if you if you didn't have a chip card and they had a chip terminal then you were liable for fraud
[30:37.560 --> 30:42.200]  So so it was a that was a great example of how incentives drive change
[30:42.360 --> 30:44.360]  They couldn't force people to upgrade their terminals
[30:44.520 --> 30:50.360]  But they could say if you don't you're going to be held liable and so people would would pay themselves to to upgrade
[30:50.520 --> 30:54.920]  And apple should that was the hugest app for apple pay to be all over that and be advertising and say
[30:54.920 --> 31:00.680]  These chips suck. They take a long time to use they take like 60 seconds or 30 seconds or whatever to process
[31:01.080 --> 31:04.440]  This is the chance. Everyone's gonna buy new ones. Apple should have had a huge blitz
[31:04.440 --> 31:09.080]  They should have had marketing targeted at business owners and none of that happened. Absolutely none of it
[31:10.920 --> 31:16.760]  So you're saying even though the growth is great that it could have been it could be accelerated if apple were doing everything
[31:17.000 --> 31:21.880]  hugely accelerated right right because apple pay is not never going to reach its potential unless people have
[31:21.880 --> 31:26.980]  Confidence that it will mostly be okay the way actually this is a tie into the echo thing, right?
[31:26.980 --> 31:34.100]  the reason one reasons I like alexa much better than siri is i'm shocked when alexa doesn't work and i'm pleasantly
[31:34.740 --> 31:41.140]  pleased when when siri does like there's a there's a line that is like where you assume it's going to work and
[31:41.540 --> 31:43.540]  Apple pay is a long ways away from that line
[31:43.780 --> 31:49.220]  Like and what happens is even if you know mcdonald's accepts it or walgreens accepts it or whatever the places may be
[31:49.220 --> 31:54.100]  You're not in the habit at all of using it because no one wants to walk up and look like an I mean
[31:54.340 --> 31:56.340]  Some of us geeks will walk up do you support apple pay?
[31:56.660 --> 32:01.540]  uh, but normal people don't want to be in that awkward situation and so
[32:02.020 --> 32:07.060]  It's just frustrating because it's such a great product. It has so much potential because I mean, it's
[32:07.620 --> 32:10.100]  imagine apple owning your wallet like and
[32:10.660 --> 32:12.420]  it's
[32:12.420 --> 32:13.360]  What?
[32:13.360 --> 32:21.380]  Opportunities are out there if they really establish this and make it a very real thing. And again, that's my services criticism
[32:21.380 --> 32:25.860]  It's not that the stuff they do isn't as great as it could be. It's not frankly, but it's not that big a deal
[32:25.860 --> 32:29.660]  It's probably mostly fine. It's the opportunities that I believe they're missing
[32:33.220 --> 32:37.700]  I don't know about that, but it's an interesting argument. I don't know. I don't know
[32:37.700 --> 32:43.460]  Hey, I was I was appreciative that you didn't dismiss my proposal. All right, so I'll take what I can get
[32:45.780 --> 32:47.780]  What so
[32:47.860 --> 32:52.900]  What do you think who just said this there was some something I linked to this week
[32:54.180 --> 32:58.180]  Or somebody held up I message as a
[33:00.180 --> 33:02.180]  It might have been the the
[33:02.180 --> 33:08.500]  Kook, the kook I linked to said Tim Cook should be fired. Uh, which is cropped up again
[33:09.780 --> 33:16.580]  Yeah, I mean he's he's he's uh, he's a character to say the least. Wait, who was it? Oh left sits
[33:16.580 --> 33:18.580]  Yeah, that's it. Bob left us
[33:20.980 --> 33:22.980]  Held up I message as
[33:23.540 --> 33:29.860]  Like apple dropping the ball because they're keeping it proprietary and I and left sits is a kook and he's not a kook
[33:29.860 --> 33:33.780]  and I and left sits is a kook and he's not the only person who's said it but what
[33:34.420 --> 33:36.660]  to me I message is is a
[33:38.020 --> 33:40.020]  a very
[33:41.060 --> 33:42.500]  Under
[33:42.500 --> 33:45.700]  appreciated aspect of modern apple
[33:46.580 --> 33:50.260]  Because they don't in it and it it is to me
[33:51.060 --> 33:52.820]  almost a
[33:52.820 --> 33:54.820]  a pure apple
[33:54.820 --> 34:00.500]  Service because nobody else would ever do anything like this because it wouldn't make sense for anybody else to do it
[34:01.220 --> 34:03.220]  Is well except for black blackberry
[34:04.340 --> 34:08.980]  Yeah, I guess so. I guess so. I guess you're right. I guess it is sort of a copy of bbm
[34:09.860 --> 34:15.380]  That's that's that's fair, you know, but but that that's a testament to to the point
[34:15.860 --> 34:21.300]  And like that's like the tension here right because I message is a beautiful example of apple
